LAMMPS FCC Model for CoCuFeNiPd

  8788 atoms

 5 atom types

-1.2151204467749379e+00 4.6215120446773646e+01 xlo xhi
-1.2274788693491190e+00 4.6227478869350719e+01 ylo yhi
-1.2226176983633918e+00 4.6222617698364239e+01 zlo zhi

Atoms
id type x y z
204 3 41.5106 12.2027 -0.392239 
932 5 41.558 15.7399 3.39284 
936 5 45.4446 15.6287 3.36949 
207 3 43.5596 12.1103 1.53187 
208 2 45.5151 12.1575 -0.29137 
254 5 41.5406 13.8031 1.55498 
256 5 41.5635 15.6783 -0.328853 
257 5 43.5179 13.8229 -0.353166 
258 3 45.4271 13.8526 1.53002 
259 5 43.4997 15.7366 1.55041 
260 5 45.4498 15.6717 -0.324708 
880 5 41.5398 12.001 3.41688 
933 3 43.5128 13.816 3.34882 
1612 5 45.4706 15.6505 7.0057 
1611 3 43.5101 15.7387 8.77232 
883 5 43.5108 12.0066 5.19525 
930 3 41.5488 13.876 5.16699 
934 3 45.4849 13.8278 5.21666 
935 5 43.5207 15.6473 5.19357 
1610 5 45.4764 13.7365 8.83625 
1556 5 41.5695 11.9527 6.9791 
1609 3 43.5193 13.8188 7.05324 
1608 5 41.5829 15.7315 6.99749 
1559 3 43.5327 11.8973 8.77766 
1560 5 45.5029 11.9409 6.94201 
1606 5 41.5883 13.8216 8.81236 
2284 5 41.6245 15.7335 10.6083 
2285 5 43.5484 13.7889 10.6387 
2964 5 45.468 15.6364 14.2695 
2911 2 43.5911 12.2427 16.1963 
2963 5 43.5412 15.6888 16.2007 
2962 2 45.5407 13.9277 16.2535 
2235 5 43.5483 12.0808 12.6033 
2912 5 45.5267 12.1439 14.4345 
2282 3 41.5899 13.9368 12.4614 
2960 5 41.5842 15.7024 14.3326 
2958 2 41.5934 13.9322 16.2352 
2286 3 45.5471 13.7779 12.4683 
2287 3 43.5305 15.659 12.4672 
2908 5 41.5873 12.21 14.3803 
2961 3 43.5424 13.9618 14.2894 
2288 5 45.4552 15.6607 10.7048 
2232 5 41.5474 11.9555 10.6774 
2236 3 45.5577 11.9802 10.7254 
4264 2 45.5666 12.1319 21.6122 
3584 2 41.6394 12.2161 18.0619 
4316 2 45.4591 15.6753 21.6115 
4313 2 43.5845 13.9206 21.675 
3587 2 43.604 12.212 19.8446 
3588 2 45.5867 12.1456 18.0302 
3634 2 41.647 13.9972 19.8427 
3636 2 41.6121 15.7736 17.9965 
3637 2 43.5777 13.918 18.0646 
3638 2 45.541 13.9045 19.8307 
3639 2 43.5411 15.6903 19.8563 
3640 2 45.4667 15.6888 18.0543 
4260 2 41.6772 12.2075 21.6215 
4312 2 41.6277 15.7548 21.6506 
4986 2 41.6648 13.9216 27.0573 
4939 2 43.5947 12.1161 27.004 
4989 2 43.5707 13.9173 25.2344 
4940 2 45.5147 12.1055 25.2083 
4992 2 45.457 15.6368 25.2323 
4263 2 43.6048 12.1359 23.4785 
4310 2 41.6705 13.9339 23.4478 
4314 2 45.5164 13.8928 23.4207 
4315 2 43.5519 15.7063 23.4385 
4988 2 41.6717 15.6806 25.2694 
4936 2 41.6943 12.137 25.2499 
4991 2 43.5658 15.6639 27.0552 
4990 2 45.4925 13.8697 27.0149 
6340 2 41.6035 15.6557 32.5366 
5612 2 41.6339 12.2025 28.8888 
6292 2 45.5083 12.21 32.5257 
6344 2 45.4723 15.623 32.5036 
5615 2 43.5409 12.2207 30.6811 
5616 2 45.506 12.1597 28.8528 
5662 2 41.6142 13.9462 30.7046 
5664 2 41.6456 15.6551 28.8942 
5665 2 43.5453 13.8874 28.8325 
5666 2 45.4612 13.8876 30.6741 
5667 2 43.5437 15.6409 30.7065 
5668 2 45.4286 15.5992 28.8544 
6288 2 41.6024 12.2132 32.502 
6341 2 43.5348 13.9086 32.5139 
6342 2 45.471 13.9198 34.3362 
6343 2 43.53 15.6401 34.3035 
6338 2 41.6078 13.92 34.3368 
6291 2 43.5573 12.2195 34.3489 
7644 2 45.4934 12.2091 39.7508 
7696 2 45.4629 15.663 39.7952 
7019 2 43.5228 15.6682 37.9902 
7640 2 41.6145 12.2363 39.7018 
7020 2 45.4745 15.636 36.1331 
7018 2 45.4704 13.9348 37.9554 
6964 2 41.615 12.2091 36.1537 
7693 2 43.5454 13.9314 39.7556 
7692 2 41.5897 15.693 39.7822 
6967 2 43.5553 12.2128 37.9323 
6968 2 45.5078 12.2097 36.1437 
7014 2 41.6015 13.9687 37.94 
7016 2 41.5773 15.6907 36.121 
7017 2 43.5313 13.9594 36.1491 
8370 2 45.4801 13.8767 45.2224 
8366 2 41.5512 13.9108 45.1992 
8369 2 43.5213 13.967 43.3597 
7643 2 43.5681 12.2204 41.5544 
7690 2 41.5946 13.9155 41.5492 
7694 2 45.47 13.9386 41.5624 
7695 2 43.4909 15.6759 41.5362 
8368 2 41.5608 15.6815 43.3676 
8316 2 41.5953 12.2411 43.3556 
8372 2 45.4402 15.6123 43.4008 
8371 2 43.4857 15.6632 45.2346 
8319 2 43.514 12.213 45.1227 
8320 2 45.4895 12.2331 43.3437 
306 3 41.6062 17.5848 1.50568 
308 3 41.6071 19.4568 -0.304793 
309 3 43.4391 17.53 -0.341173 
310 2 45.3996 17.5393 1.47871 
311 5 43.4725 19.3754 1.47531 
312 2 45.366 19.3672 -0.321503 
358 3 41.6022 21.3014 1.43474 
361 3 43.5001 21.2855 -0.30985 
362 5 45.385 21.2888 1.54521 
984 5 41.5855 19.435 3.37648 
985 3 43.5347 17.5873 3.40368 
988 2 45.3571 19.3552 3.37283 
1037 5 43.488 21.2954 3.414 
982 2 41.5748 17.6049 5.15419 
986 3 45.3827 17.5344 5.19774 
987 3 43.52 19.3615 5.18477 
1034 3 41.6053 21.2989 5.16875 
1038 2 45.3955 21.327 5.12848 
1658 3 41.6555 17.5811 8.81463 
1660 5 41.6082 19.4601 6.96864 
1661 3 43.5017 17.5558 6.97345 
1662 5 45.4131 17.5317 8.84584 
1663 5 43.4881 19.45 8.82997 
1664 5 45.3825 19.4484 6.94995 
1710 3 41.6086 21.3438 8.78778 
1713 3 43.4762 21.3153 6.87506 
1714 3 45.3534 21.2954 8.78902 
2336 2 41.5792 19.4761 10.5936 
2389 2 43.4673 21.3274 10.6147 
3065 3 43.4735 21.2886 14.3107 
2334 5 41.5941 17.6324 12.478 
3066 3 45.3111 21.2842 16.149 
3015 5 43.5006 19.4318 16.1337 
2338 3 45.3869 17.5702 12.4127 
2339 5 43.5156 19.4839 12.4639 
3062 5 41.5575 21.2807 16.1635 
2386 3 41.5948 21.2886 12.4703 
3016 3 45.3743 19.4451 14.3362 
2390 3 45.3384 21.3035 12.4864 
3010 3 41.5489 17.6393 16.0741 
3012 3 41.5422 19.462 14.2958 
3013 5 43.5528 17.5472 14.2945 
3014 3 45.4196 17.5537 16.1711 
2337 3 43.5208 17.5318 10.6643 
2340 3 45.3547 19.4377 10.6546 
3686 3 41.5933 17.5359 19.8488 
3688 2 41.6036 19.3837 17.9959 
3689 5 43.5032 17.5561 18.0411 
3690 3 45.3768 17.5499 19.842 
3691 3 43.5214 19.3965 19.8087 
3692 3 45.3482 19.4071 17.9666 
3738 5 41.6557 21.3034 19.7662 
3741 3 43.5097 21.3076 17.9492 
3742 5 45.2542 21.2976 19.81 
4364 5 41.6205 19.389 21.614 
4365 2 43.5175 17.5096 21.5891 
4368 2 45.3174 19.3819 21.6849 
4417 3 43.4903 21.2999 21.665 
4362 2 41.6457 17.5294 23.4999 
4366 2 45.3769 17.4734 23.4424 
4367 5 43.5045 19.3797 23.508 
4414 5 41.6068 21.2977 23.5163 
4418 3 45.3452 21.2552 23.4459 
5038 5 41.6267 17.5126 27.1215 
5040 3 41.5981 19.363 25.3323 
5041 2 43.5319 17.4795 25.2771 
5042 2 45.413 17.4525 27.0543 
5043 5 43.5434 19.3553 27.1345 
5044 2 45.4089 19.3507 25.2625 
5090 5 41.5952 21.2462 27.1107 
5093 2 43.5257 21.227 25.3166 
5094 2 45.3734 21.2197 27.1584 
5714 5 41.6154 17.4708 30.7567 
5716 2 41.5982 19.3936 28.942 
5717 2 43.5714 17.421 28.9091 
5718 2 45.4264 17.4068 30.7387 
5719 5 43.5098 19.3121 30.7039 
5720 2 45.4257 19.3037 28.9271 
5766 2 41.6299 21.2685 30.7996 
5769 2 43.4802 21.2718 28.9902 
5770 2 45.3319 21.2255 30.726 
6392 2 41.611 19.3527 32.5906 
6393 2 43.5229 17.4312 32.5644 
6396 5 45.4196 19.3022 32.5612 
6445 5 43.4649 21.2527 32.5764 
6390 2 41.5874 17.4638 34.2914 
6394 2 45.4835 17.3862 34.2963 
6395 2 43.4945 19.3532 34.3054 
6446 3 45.4026 21.2629 34.3548 
7745 2 43.462 17.5102 39.8147 
7797 3 43.4955 21.3016 39.7948 
7748 5 45.3494 19.367 39.8219 
7066 5 41.5849 17.5121 37.9499 
7068 5 41.6328 19.3874 36.1159 
7069 5 43.5249 17.452 36.1063 
7070 5 45.4315 17.4651 37.9973 
7071 3 43.5083 19.3962 37.958 
7072 5 45.4023 19.3423 36.0905 
7118 5 41.6672 21.3015 37.904 
7121 3 43.5222 21.2359 36.0607 
7122 5 45.2989 21.2981 37.9401 
7744 5 41.6092 19.4222 39.7993 
6442 3 41.6152 21.3159 34.3915 
7742 3 41.5688 17.5379 41.5637 
7746 2 45.4015 17.4634 41.5769 
7747 3 43.5015 19.4331 41.6034 
7794 5 41.6309 21.3845 41.5793 
7798 3 45.2402 21.2955 41.5858 
8418 5 41.5978 17.5717 45.2692 
8420 5 41.5847 19.4402 43.3326 
8421 5 43.4936 17.4976 43.3377 
8422 5 45.3809 17.4786 45.2583 
8423 5 43.5247 19.4384 45.2708 
8424 3 45.3317 19.434 43.3273 
8470 5 41.6054 21.3082 45.2986 
8473 3 43.5259 21.2931 43.3858 
8474 3 45.3109 21.2718 45.2545 
360 5 41.5942 23.2472 -0.307251 
363 5 43.4737 23.2255 1.52559 
364 5 45.3746 23.2169 -0.346218 
410 3 41.6091 25.1505 1.57543 
412 3 41.6106 26.9459 -0.281482 
413 3 43.4092 25.1332 -0.341776 
414 5 45.3954 25.0867 1.55817 
415 5 43.4465 26.9473 1.55743 
416 5 45.3543 27.01 -0.329261 
1036 5 41.6041 23.2093 3.37148 
1040 3 45.3846 23.1853 3.34172 
1088 3 41.6179 26.9328 3.40127 
1089 3 43.4646 25.1042 3.39315 
1092 3 45.3954 27.0171 3.33734 
1039 3 43.5077 23.2304 5.13857 
1086 3 41.6475 25.1241 5.11113 
1090 5 45.3774 25.0971 5.09117 
1091 3 43.4919 26.9779 5.06505 
1712 5 41.6353 23.2523 6.91698 
1715 5 43.4642 23.1989 8.77849 
1716 5 45.3693 23.1901 6.96918 
1762 3 41.5879 25.118 8.78631 
1764 5 41.6477 26.9861 6.88262 
1765 3 43.4805 25.1207 6.92073 
1766 3 45.3702 25.1322 8.73902 
1767 5 43.4812 26.997 8.7907 
1768 5 45.3574 26.9947 6.92374 
2388 3 41.5898 23.1805 10.5979 
2441 5 43.4771 25.1404 10.6129 
2440 3 41.5786 27.0239 10.6049 
2444 3 45.3469 26.9956 10.6318 
3116 5 41.5527 27.0409 14.2973 
3114 3 41.5287 25.128 16.0828 
2391 5 43.4256 23.1642 12.4665 
3118 3 45.3521 25.1428 16.1373 
2438 5 41.5639 25.166 12.4184 
3117 5 43.4841 25.1666 14.3502 
3120 3 45.2782 27.0039 14.2962 
2442 3 45.3195 25.1814 12.4633 
2443 3 43.5103 27.0269 12.4081 
3119 3 43.4566 27.0476 16.1297 
3064 5 41.5678 23.2147 14.3371 
3067 3 43.4702 23.1526 16.1138 
3068 5 45.3286 23.1923 14.3209 
2392 5 45.3621 23.2112 10.6624 
3740 5 41.5651 23.2248 17.9155 
3743 3 43.4477 23.2536 19.7865 
3744 5 45.3229 23.2465 17.9352 
3790 3 41.5293 25.1582 19.8357 
3792 5 41.5216 27.0508 17.8764 
3793 5 43.4145 25.1186 17.9192 
3794 3 45.3785 25.1066 19.7629 
3795 5 43.4104 27.0436 19.7995 
3796 5 45.3417 27.022 17.9528 
4416 5 41.5902 23.2092 21.6111 
4420 5 45.3238 23.2144 21.6658 
4468 3 41.5335 27 21.6158 
4469 5 43.4788 25.1306 21.6123 
4472 5 45.3392 27.0673 21.6625 
4419 5 43.4688 23.2007 23.5672 
4466 5 41.5811 25.1376 23.5133 
4470 3 45.3477 25.116 23.5945 
4471 5 43.4472 27.0495 23.5378 
5092 3 41.5659 23.2328 25.3908 
5095 5 43.466 23.176 27.088 
5096 5 45.3998 23.1866 25.3214 
5142 3 41.5807 25.1266 27.1192 
5144 3 41.5806 27.0128 25.4284 
5145 3 43.4153 25.1349 25.3853 
5146 3 45.3653 25.0697 27.0644 
5147 3 43.3846 26.9592 27.1241 
5148 5 45.3211 27.0018 25.4213 
5768 5 41.5972 23.1782 28.9891 
5771 3 43.4437 23.2234 30.8073 
5772 5 45.3453 23.1622 28.9792 
5818 3 41.6624 25.0897 30.8925 
5820 3 41.5991 26.9503 28.929 
5821 5 43.4533 25.0944 28.9445 
5822 3 45.3351 25.0811 30.7762 
5823 5 43.5147 27.0151 30.785 
5824 5 45.3258 27.0124 28.8135 
6444 3 41.6674 23.1833 32.5583 
6448 5 45.3748 23.175 32.5157 
6496 3 41.6813 27.0259 32.6008 
6497 3 43.5394 25.1052 32.5401 
6500 3 45.3672 27.0161 32.586 
6499 3 43.5723 27.0179 34.277 
6498 3 45.3347 25.1391 34.3262 
6494 5 41.7123 25.1454 34.3515 
7852 2 45.3577 27.0146 39.749 
7800 2 45.2655 23.1909 39.7677 
7849 3 43.4333 25.114 39.7231 
7848 3 41.5849 27.0102 39.6979 
7120 2 41.6278 23.193 36.1703 
7123 2 43.4907 23.218 37.9055 
7124 2 45.3744 23.2001 36.1239 
7170 2 41.6573 25.1392 37.9107 
7172 2 41.703 27.0261 36.1651 
7173 2 43.5351 25.143 36.1811 
7174 2 45.2969 25.0776 38.0092 
7175 2 43.4802 27.0013 38.0371 
7176 5 45.343 27.0122 36.1676 
7796 2 41.6743 23.2383 39.6892 
6447 5 43.5087 23.1853 34.394 
7799 3 43.4649 23.2074 41.5523 
7846 5 41.6359 25.1227 41.5807 
7850 5 45.2654 25.1314 41.5601 
7851 2 43.4063 27.0239 41.5165 
8472 2 41.6378 23.257 43.4298 
8475 5 43.4661 23.2327 45.275 
8476 5 45.2743 23.2264 43.4093 
8522 3 41.5862 25.1476 45.2303 
8524 3 41.5848 26.9655 43.4274 
8525 3 43.4201 25.1355 43.4439 
8526 3 45.3352 25.1063 45.2799 
8527 5 43.4209 26.9728 45.2878 
8528 5 45.3296 26.9685 43.4319 
462 2 41.5813 28.8849 1.56597 
464 2 41.6014 30.7922 -0.229783 
465 5 43.4621 28.9325 -0.25877 
466 2 45.4205 28.9149 1.57314 
467 2 43.4663 30.8388 1.59215 
468 5 45.3543 30.7905 -0.294624 
514 2 41.6174 32.6845 1.5652 
517 5 43.5339 32.6907 -0.280405 
518 2 45.4568 32.7457 1.5671 
1140 2 41.601 30.8124 3.33071 
1141 5 43.4807 28.8866 3.31898 
1144 2 45.4283 30.8618 3.24811 
1193 2 43.5178 32.724 3.30687 
1138 2 41.5925 28.9056 5.09732 
1142 5 45.4334 28.9371 5.10779 
1143 5 43.5396 30.8549 5.07011 
1190 2 41.619 32.7156 5.06814 
1194 2 45.4532 32.7394 5.0163 
1814 5 41.636 28.9629 8.7505 
1816 5 41.6006 30.8216 6.90469 
1817 2 43.505 28.9541 6.87019 
1818 5 45.3584 28.9628 8.75095 
1819 3 43.5639 30.8383 8.74501 
1820 3 45.3987 30.8408 6.94593 
1866 2 41.6457 32.6865 8.71763 
1869 5 43.5727 32.7117 6.90468 
1870 3 45.4243 32.6878 8.72864 
2492 3 41.6282 30.8222 10.5047 
2545 5 43.5227 32.7079 10.5453 
2496 3 45.3459 30.8697 10.578 
2493 2 43.5085 28.9364 10.5881 
2490 5 41.6047 28.8988 12.3735 
3222 3 45.2806 32.7126 16.1424 
3218 2 41.651 32.7256 16.0359 
2494 5 45.3184 28.9118 12.488 
2495 5 43.4848 30.8267 12.448 
2542 5 41.6127 32.7326 12.4038 
3221 2 43.5144 32.7425 14.2395 
2546 3 45.3476 32.7095 12.4405 
3166 2 41.5644 28.9439 16.0915 
3168 2 41.5779 30.7907 14.2726 
3169 2 43.4285 28.8968 14.2969 
3170 5 45.3062 28.9218 16.0473 
3171 2 43.4645 30.8658 16.021 
3172 3 45.3385 30.8812 14.2892 
3842 5 41.581 28.9455 19.8154 
3844 5 41.6393 30.8366 17.888 
3845 3 43.4234 28.9253 17.8867 
3846 5 45.3298 28.9526 19.803 
3847 3 43.4 30.7962 19.8198 
3848 5 45.251 30.8205 17.956 
3894 2 41.6677 32.6788 19.8062 
3897 3 43.467 32.7082 17.9501 
3898 5 45.2958 32.7427 19.7983 
4520 3 41.6537 30.8534 21.7035 
4521 3 43.4062 28.97 21.6913 
4524 5 45.3046 30.8072 21.6748 
4573 5 43.4427 32.7394 21.7008 
4518 5 41.6135 28.9494 23.5522 
4522 3 45.2826 28.9632 23.5289 
4523 2 43.492 30.8598 23.5527 
4570 3 41.6278 32.733 23.5503 
4574 3 45.3558 32.8058 23.5273 
5194 5 41.6162 28.8946 27.2248 
5196 5 41.6342 30.9028 25.4512 
5197 2 43.4932 28.9751 25.4101 
5198 2 45.2874 29.0017 27.1516 
5199 3 43.4945 30.8913 27.2925 
5200 2 45.2992 30.8989 25.4086 
5246 3 41.6045 32.7757 27.3166 
5249 5 43.5189 32.7739 25.4631 
5250 3 45.4361 32.8344 27.2541 
5870 5 41.6305 28.9029 30.7175 
5872 3 41.6428 30.8656 28.9442 
5873 3 43.5117 28.8973 28.8893 
5874 3 45.3333 28.923 30.6626 
5875 5 43.5508 30.8342 30.6154 
5876 2 45.412 30.8756 28.887 
5922 3 41.6796 32.6932 30.6406 
5925 2 43.5716 32.8384 28.9089 
5926 2 45.4607 32.8686 30.5982 
6548 5 41.6673 30.834 32.5165 
6549 3 43.6281 28.9039 32.5431 
6552 5 45.3946 30.8608 32.4816 
6601 5 43.6056 32.8222 32.48 
6546 5 41.737 28.9047 34.3241 
6602 3 45.4382 32.8513 34.3277 
6550 3 45.3473 28.8994 34.3568 
7901 2 43.469 28.9574 39.7589 
7904 2 45.4267 30.8953 39.7847 
7900 2 41.5928 30.8549 39.7701 
7278 5 45.4452 32.7732 38.0163 
7953 2 43.566 32.729 39.7932 
7222 5 41.6311 28.9384 37.9818 
7224 2 41.6648 30.8797 36.1238 
7225 2 43.5552 28.9354 36.1922 
7226 5 45.3842 28.9764 38.0363 
7227 2 43.534 30.87 37.9427 
7228 3 45.4008 30.8799 36.1754 
7274 5 41.6588 32.7193 37.9463 
7277 2 43.625 32.7994 36.1168 
6551 5 43.607 30.8669 34.3903 
6598 2 41.7032 32.7531 34.3619 
7898 5 41.5825 28.9365 41.5548 
7902 5 45.372 28.8991 41.5376 
7903 5 43.5486 30.868 41.604 
7950 5 41.5797 32.6865 41.6204 
7954 3 45.4695 32.7825 41.6011 
8574 5 41.5752 28.9676 45.3147 
8576 3 41.574 30.8043 43.4673 
8577 5 43.4846 28.9393 43.4501 
8578 3 45.3526 28.9529 45.3063 
8579 3 43.5348 30.79 45.2733 
8580 3 45.3631 30.8703 43.5239 
8626 5 41.6241 32.6378 45.3391 
8629 5 43.5424 32.7204 43.5107 
8630 3 45.3806 32.7349 45.3349 
520 3 45.4226 34.5699 -0.358468 
516 3 41.6525 34.5408 -0.206362 
1196 2 45.5104 34.6265 3.3434 
1248 2 45.5456 38.4474 3.25352 
566 2 41.7181 36.4086 1.50971 
568 3 41.6516 38.3281 -0.167789 
569 3 43.5638 36.3957 -0.27424 
570 5 45.5282 36.5105 1.45958 
571 5 43.6444 38.3992 1.423 
572 2 45.6052 38.4487 -0.30701 
618 2 41.7437 40.2572 1.42536 
519 5 43.5836 34.586 1.54271 
1244 5 41.7041 38.3728 3.21106 
1192 2 41.6098 34.5532 3.30148 
1245 2 43.6224 36.4851 3.28862 
622 2 45.5447 40.2758 1.49073 
1297 3 43.6697 40.2919 3.26949 
1195 2 43.5554 34.5983 5.02528 
2597 3 43.5127 36.4606 10.6315 
1242 5 41.6971 36.4671 5.06586 
1246 2 45.5031 36.5267 5.01048 
1247 5 43.6482 38.4052 5.06156 
1294 2 41.7428 40.1435 5.08462 
2544 3 41.6504 34.6341 10.5822 
1973 2 43.6553 40.2332 6.89486 
1970 5 41.6703 40.2021 8.7409 
1872 5 45.4419 34.6608 6.87516 
1918 5 41.6831 36.5107 8.68723 
1920 3 41.6753 38.3581 6.8677 
1921 2 43.6274 36.5338 6.84466 
1922 1 45.4561 36.5106 8.77103 
1923 5 43.598 38.3712 8.7215 
1924 2 45.5049 38.4256 6.91559 
1868 2 41.6853 34.5502 6.8243 
1871 5 43.5302 34.6589 8.72773 
2548 5 45.4232 34.6395 10.5947 
2600 5 45.4106 38.4169 10.5905 
3272 5 41.6577 38.3711 14.1538 
3273 2 43.4744 36.4903 14.2225 
3322 1 41.6342 40.2736 16.1145 
2594 3 41.6701 36.3782 12.3722 
3274 5 45.3483 36.5668 16.1903 
2547 3 43.476 34.6208 12.397 
2598 5 45.4064 36.5328 12.4573 
2599 2 43.5472 38.4052 12.4196 
3276 2 45.3917 38.4278 14.3092 
2596 5 41.6829 38.3581 10.6693 
3275 5 43.4672 38.4162 16.1579 
3270 2 41.686 36.4966 16.1069 
3220 3 41.6524 34.6256 14.1916 
3223 5 43.4729 34.6109 16.1173 
3224 5 45.3552 34.6161 14.2571 
4624 1 41.6785 38.3485 21.5778 
4677 1 43.5472 40.1381 21.5461 
4628 1 45.4331 38.426 21.5744 
4625 5 43.5115 36.5433 21.6182 
3946 3 41.6591 36.565 19.7837 
3948 1 41.6548 38.3568 18.0038 
3949 1 43.4667 36.5802 18.0144 
3950 5 45.3811 36.5595 19.7442 
3951 1 43.4993 38.3901 19.7781 
3952 1 45.3698 38.4634 18.0143 
3998 3 41.6511 40.1254 19.813 
4001 2 43.4841 40.2359 18.0391 
4002 2 45.4136 40.2268 19.8377 
4572 2 41.6505 34.6471 21.6343 
3900 2 45.2888 34.6157 17.9667 
3899 2 43.4859 34.6585 19.7981 
4576 2 45.3813 34.6432 21.6635 
3896 5 41.6703 34.6173 18.0033 
5251 2 43.6177 34.7387 27.1877 
5354 2 45.5132 40.2506 27.2009 
4622 5 41.6467 36.5611 23.5838 
4626 5 45.4718 36.5449 23.474 
4627 2 43.5988 38.4112 23.4065 
4674 2 41.6363 40.0437 23.4617 
4678 2 45.5022 40.2173 23.3411 
5353 5 43.5998 40.1228 25.3359 
5350 2 41.727 40.0936 27.2463 
5252 2 45.4383 34.6904 25.3747 
5298 5 41.6845 36.5185 27.1894 
5300 2 41.6238 38.3776 25.3715 
5301 2 43.5944 36.6189 25.3605 
5302 2 45.4834 36.5608 27.1753 
5303 2 43.6349 38.3543 27.2224 
5304 5 45.5624 38.4279 25.3178 
4575 5 43.4989 34.6465 23.5732 
5248 2 41.5976 34.5989 25.4593 
5924 5 41.6932 34.6804 29.0593 
6705 2 43.6183 40.0981 32.5266 
5927 2 43.714 34.754 30.7003 
5928 3 45.4815 34.7367 28.9079 
5974 4 41.8082 36.6145 30.7399 
5976 4 41.7922 38.3401 29.025 
5977 4 43.6623 36.5711 28.9794 
5978 4 45.4695 36.5719 30.7197 
5979 4 43.6606 38.3454 30.7228 
5980 4 45.4636 38.3745 28.9637 
6026 4 41.7986 40.1292 30.685 
6029 4 43.6439 40.1668 28.971 
6030 2 45.5056 40.1406 30.7215 
6600 5 41.7547 34.6708 32.3996 
6604 1 45.45 34.7527 32.5589 
6652 1 41.796 38.3515 32.468 
6653 1 43.6857 36.5878 32.5084 
6656 1 45.4913 38.3444 32.5055 
6654 1 45.467 36.5945 34.2902 
6603 3 43.6454 34.7076 34.2725 
6650 5 41.7452 36.5667 34.2669 
6655 1 43.6604 38.3489 34.3313 
6706 5 45.5266 40.1762 34.3604 
8005 2 43.6141 36.5504 39.8384 
7952 5 41.6303 34.6505 39.7731 
7279 5 43.6024 34.7025 38.0142 
7382 1 45.5209 40.1464 37.9651 
8004 5 41.6636 38.3117 39.7954 
8008 1 45.5487 38.4432 39.8146 
7956 1 45.5233 34.6247 39.8515 
7276 5 41.7246 34.653 36.1025 
8057 1 43.6403 40.1563 39.7608 
7280 5 45.5041 34.7277 36.0921 
7326 1 41.6737 36.508 37.9133 
7328 1 41.7239 38.3443 36.1313 
7329 2 43.6241 36.5596 36.1011 
7330 5 45.5604 36.5529 38.0453 
7331 5 43.6135 38.348 37.9608 
7332 1 45.5144 38.3618 36.1541 
7378 1 41.6942 40.0994 37.9304 
7381 1 43.6366 40.116 36.1463 
6702 1 41.7838 40.036 34.3701 
7955 5 43.5753 34.5958 41.6117 
8002 5 41.6547 36.5053 41.6837 
8006 5 45.5199 36.5462 41.6002 
8007 3 43.6324 38.3943 41.6257 
8054 5 41.6813 40.1218 41.6466 
8058 5 45.536 40.239 41.6264 
8628 3 41.6546 34.5837 43.5288 
8631 3 43.529 34.5954 45.395 
8632 5 45.4847 34.6124 43.5293 
8678 5 41.6665 36.4122 45.4273 
8680 2 41.7025 38.3581 43.5254 
8681 5 43.5608 36.4955 43.522 
8682 5 45.5159 36.494 45.425 
8683 5 43.5729 38.3691 45.4751 
8684 5 45.5373 38.3721 43.5095 
8730 5 41.6808 40.2053 45.4395 
8733 2 43.5989 40.2095 43.5176 
8734 5 45.5364 40.2795 45.318 
620 1 41.742 42.0799 -0.306789 
623 1 43.6161 42.0604 1.4764 
624 5 45.5213 42.1233 -0.307659 
670 3 41.7318 43.8412 1.4397 
672 3 41.7159 45.5797 -0.303492 
673 1 43.5543 43.7919 -0.315052 
674 1 45.5494 43.8203 1.55866 
675 1 43.6359 45.532 1.43499 
676 5 45.5203 45.4934 -0.353431 
1296 5 41.7258 42.0131 3.35471 
1300 4 45.5426 42.0054 3.24949 
1348 5 41.6855 45.6849 3.26336 
1349 5 43.6406 43.8356 3.31144 
1352 4 45.5814 45.6293 3.23071 
621 3 43.6159 40.3278 -0.28805 
1299 3 43.6724 42.0183 5.13117 
1346 3 41.7369 43.899 5.12071 
1350 5 45.5554 43.8563 5.09991 
1351 4 43.6039 45.7099 5.11128 
1972 5 41.7084 42.0557 6.83449 
1975 5 43.6053 42.1034 8.77212 
1976 4 45.5226 42.0877 6.95248 
2022 5 41.6573 43.9077 8.77598 
2024 5 41.6975 45.7681 6.86727 
2025 3 43.6256 43.8605 6.85055 
2026 4 45.4895 43.8879 8.77215 
2027 5 43.5912 45.7313 8.7873 
2028 5 45.5043 45.7351 6.93782 
2652 3 45.4498 42.1853 10.5999 
2648 3 41.6532 42.0786 10.6254 
1298 2 45.5335 40.3086 5.08177 
1974 2 45.4952 40.33 8.78642 
2704 4 45.4764 45.6146 10.6043 
2700 1 41.638 45.7864 10.5925 
2701 1 43.5479 43.89 10.6367 
3374 1 41.6073 43.9727 16.1218 
3328 3 45.4452 42.201 14.3258 
3376 1 41.5779 45.8222 14.3048 
3327 3 43.4459 42.1207 16.1479 
2651 1 43.4936 42.165 12.3883 
3380 1 45.4557 45.6829 14.2321 
2698 1 41.6371 43.9225 12.4064 
3379 3 43.4724 45.7788 16.1474 
3378 5 45.4205 43.9949 16.1508 
2702 1 45.3866 43.9097 12.4391 
2703 5 43.5113 45.7656 12.3909 
3377 5 43.4664 43.9359 14.2979 
3324 3 41.6166 42.1128 14.3028 
3325 5 43.496 40.354 14.2655 
2646 3 41.6682 40.353 12.3908 
3326 5 45.4032 40.3484 16.1611 
2650 5 45.4125 40.3617 12.4502 
2649 3 43.534 40.3353 10.648 
4000 5 41.6456 42.0672 18.0047 
4003 1 43.5311 42.0646 19.8966 
