LAMMPS FCC Model for CoCuFeNiPd

  8788 atoms

 5 atom types

-1.2530497314545641e+00 4.6253049731452897e+01 xlo xhi
-1.2551195373430890e+00 4.6255119537342502e+01 ylo yhi
-1.2485814740622672e+00 4.6248581474063855e+01 zlo zhi

Atoms
id type x y z
7373 4 36.257 39.9295 36.169 
7374 1 38.0372 39.9507 37.9339 
7377 1 39.8397 39.9148 36.1913 
8049 5 36.2265 39.9653 39.821 
8001 3 39.8096 36.1843 39.7624 
8053 4 39.813 39.9405 39.7952 
7997 2 36.2464 36.167 39.7572 
8677 1 39.8537 36.2068 43.5266 
7951 1 39.8264 34.4191 41.669 
8729 4 39.8548 39.8911 43.5136 
7998 2 38.0263 36.1403 41.6841 
7999 5 36.2649 38.0591 41.7412 
8003 5 39.8076 38.056 41.6915 
8726 2 38.0856 39.8795 45.2871 
8050 1 38.0756 39.9648 41.717 
8676 1 38.083 38.0213 43.5524 
8623 3 36.2052 34.3852 45.3197 
8624 4 37.9901 34.394 43.4849 
8627 5 39.8543 34.418 45.3132 
8725 2 36.2289 39.9434 43.4849 
8679 3 39.8993 38.0332 45.2978 
8673 3 36.2146 36.1251 43.5325 
8674 1 37.9974 36.2011 45.2738 
8675 5 36.1826 38.0412 45.2889 
612 5 34.436 41.6979 -0.304412 
615 4 36.2005 41.7442 1.54213 
616 5 37.989 41.6666 -0.32582 
619 1 39.8566 41.6539 1.47893 
662 1 34.3871 43.588 1.53022 
1345 3 39.7836 43.5365 3.26184 
665 2 36.1921 43.5677 -0.307866 
666 4 38.0202 43.5335 1.53684 
667 2 36.1711 45.3772 1.49842 
668 5 37.9738 45.3806 -0.387578 
669 5 39.8758 43.5194 -0.346371 
671 1 39.8193 45.3385 1.51727 
1344 1 37.9925 45.3602 3.29551 
1292 3 38.055 41.7342 3.25089 
1340 3 34.3808 45.3603 3.30206 
1341 4 36.2146 43.551 3.26839 
1291 5 36.2273 41.6781 5.12653 
1295 2 39.7474 41.6889 5.06579 
2023 5 39.8915 45.3242 8.80972 
1342 1 37.9855 43.562 5.07318 
1343 4 36.1935 45.3516 5.09487 
1347 4 39.7834 45.313 5.08455 
2021 5 39.8304 43.4462 6.93869 
1967 3 36.129 41.6056 8.71854 
1968 4 37.9532 41.6233 6.95393 
1971 2 39.8923 41.6288 8.82776 
2020 4 37.9447 45.3327 6.88131 
2016 3 34.4125 45.3393 6.89573 
2017 3 36.1775 43.4994 6.93483 
2018 5 37.9719 43.4363 8.76066 
2019 5 36.1393 45.36 8.7661 
2640 4 34.3478 41.5865 10.5788 
3370 2 38.1236 43.5019 16.1346 
2643 1 36.1792 41.6266 12.5177 
2644 5 38.0192 41.6081 10.7065 
2647 2 39.9029 41.6471 12.5557 
2690 5 34.3424 43.4836 12.5424 
3375 4 39.8722 45.3389 16.114 
2693 5 36.1106 43.4326 10.6614 
2694 1 38.0105 43.4798 12.569 
2695 2 36.1887 45.3495 12.5813 
2696 5 37.9782 45.3385 10.6973 
2697 5 39.9405 43.4482 10.6776 
2699 5 39.9413 45.2821 12.5467 
3373 4 39.9228 43.4688 14.3418 
3319 5 36.2393 41.6745 16.1462 
3320 2 38.0809 41.6791 14.2932 
3323 1 39.9003 41.6502 16.0835 
3372 1 38.0731 45.2834 14.3416 
3371 5 36.1874 45.3749 16.0738 
3369 1 36.2335 43.4744 14.2973 
4725 2 39.886 43.4132 21.568 
3995 4 36.2741 41.6128 19.6732 
3996 4 38.1238 41.6193 17.9114 
3999 4 39.8878 41.6932 19.704 
4724 5 38.0978 45.4005 21.5412 
4721 2 36.236 43.542 21.4441 
4045 5 36.1787 43.5487 17.9576 
4046 5 38.1001 43.5007 19.6793 
4047 1 36.227 45.4657 19.7006 
4048 1 38.0794 45.4286 17.8786 
4049 4 39.9253 43.4933 17.8668 
4051 2 39.8995 45.3237 19.6369 
4668 5 34.4576 41.6776 21.4753 
4672 1 38.006 41.6503 21.5328 
4720 4 34.425 45.4304 21.4948 
4671 2 36.2432 41.6526 23.4156 
4675 3 39.8458 41.6663 23.4285 
4718 5 34.4687 43.5572 23.3756 
4722 5 38.0525 43.4914 23.4224 
4723 2 36.2629 45.3961 23.3926 
4727 2 39.8991 45.3717 23.4995 
5344 3 34.4372 41.7171 25.2885 
5347 1 36.2344 41.7388 27.1231 
5348 1 38.0973 41.6936 25.2505 
5351 4 39.9374 41.7363 27.1496 
5403 4 39.9418 45.3149 27.0935 
5401 3 39.8939 43.4986 25.2968 
5397 3 36.2375 43.4465 25.3054 
5398 2 38.1117 43.4327 27.099 
5399 5 36.237 45.2735 27.1689 
5400 2 38.1083 45.3017 25.3224 
6753 2 39.8558 43.561 32.5906 
6023 2 36.188 41.7432 30.7532 
6024 3 38.085 41.733 28.9932 
6027 4 39.9179 41.6907 30.69 
6752 4 38.0645 45.3629 32.5581 
6749 1 36.2098 43.5675 32.5461 
6073 2 36.2089 43.4783 28.9979 
6074 2 38.0798 43.5534 30.7836 
6075 4 36.1925 45.3602 30.7726 
6076 5 38.1209 45.3154 28.9451 
6077 2 39.9411 43.5023 28.9462 
6079 1 39.9449 45.3657 30.7555 
6696 2 34.3671 41.8007 32.5501 
6700 5 38.0851 41.6932 32.563 
6750 1 38.0124 43.5218 34.3616 
6751 5 36.2029 45.3579 34.3655 
6699 1 36.2208 41.7829 34.3873 
6703 4 39.857 41.629 34.4057 
8105 2 39.8787 43.5265 39.8545 
8101 4 36.2177 43.4839 39.8417 
8100 5 34.3944 45.3618 39.8018 
6755 2 39.8286 45.3945 34.3856 
7372 4 34.3939 41.8331 36.1338 
7375 3 36.2398 41.783 37.9387 
7376 1 38.018 41.7063 36.1493 
7379 3 39.8123 41.6978 37.9549 
7422 3 34.4214 43.4928 37.9931 
7424 2 34.3925 45.3271 36.2408 
7425 3 36.2346 43.5136 36.1843 
7426 1 37.9977 43.4993 37.9745 
7427 4 36.2219 45.3383 37.9748 
7428 2 38.0066 45.3992 36.1924 
7429 5 39.8652 43.5008 36.1413 
7431 5 39.8879 45.354 37.9819 
8104 5 37.9811 45.342 39.8751 
8052 2 38.0758 41.7493 39.8296 
8051 3 36.2315 41.7262 41.6955 
8055 3 39.8716 41.6802 41.6903 
8783 2 39.9033 45.3501 45.2222 
8102 4 38.0365 43.4797 41.6654 
8103 3 36.1585 45.4347 41.6709 
8107 4 39.9411 45.3374 41.683 
8724 4 34.3849 41.6971 43.4632 
8727 2 36.2139 41.6656 45.268 
8728 1 38.0674 41.7209 43.4515 
8731 2 39.8765 41.6754 45.305 
8774 5 34.4246 43.6084 45.2816 
8781 2 39.8861 43.4949 43.4419 
8777 2 36.2148 43.5502 43.4282 
8778 2 37.991 43.5057 45.2683 
8779 4 36.1771 45.4464 45.2777 
8780 5 38.0415 45.3781 43.4381 
46 5 41.6994 -0.333741 1.52251 
48 2 41.6933 1.61743 -0.357018 
49 5 43.5254 -0.311887 -0.386302 
50 5 45.4415 -0.33522 1.4832 
51 4 43.5533 1.56728 1.54439 
52 4 45.4147 1.56242 -0.286858 
98 3 41.7338 3.32888 1.55235 
101 4 43.6065 3.30366 -0.224633 
102 3 45.3875 3.29087 1.56612 
724 4 41.7399 1.51729 3.37828 
725 5 43.5877 -0.369309 3.36797 
728 1 45.4139 1.51053 3.30367 
777 4 43.549 3.34069 3.30941 
722 1 41.7107 -0.388293 5.0954 
726 4 45.4281 -0.391547 5.13824 
727 2 43.5872 1.48352 5.103 
774 3 41.7678 3.35535 5.09197 
778 2 45.3805 3.35386 5.05368 
1398 2 41.808 -0.322143 8.83382 
1400 5 41.7411 1.42836 6.93075 
1401 4 43.6108 -0.384532 6.92548 
1402 2 45.3446 -0.384927 8.7906 
1403 4 43.5819 1.45261 8.84444 
1404 5 45.4028 1.47386 6.97975 
1450 5 41.6638 3.31206 8.83058 
1453 5 43.5571 3.35449 6.95924 
1454 1 45.3798 3.28761 8.80554 
2077 4 43.5421 -0.35075 10.6149 
2080 4 45.362 1.44496 10.5939 
2129 2 43.551 3.32627 10.6035 
2074 2 41.6882 -0.332639 12.522 
2076 2 41.6893 1.52312 10.6487 
2806 1 45.4009 3.30935 16.0854 
2078 1 45.3901 -0.324018 12.4552 
2079 5 43.5001 1.46005 12.4651 
2805 4 43.4953 3.31115 14.354 
2126 3 41.6827 3.32397 12.539 
2802 3 41.6438 3.3254 16.0484 
2130 5 45.3839 3.30886 12.4932 
2750 3 41.7131 -0.343382 16.1323 
2752 3 41.6999 1.50825 14.3551 
2753 1 43.4832 -0.357427 14.3721 
2754 4 45.3459 -0.393509 16.1115 
2755 1 43.5112 1.46731 16.1099 
2756 5 45.3819 1.42509 14.34 
3426 5 41.6376 -0.330124 19.6517 
3428 1 41.6576 1.4882 17.8203 
3429 4 43.5654 -0.346372 17.8289 
3430 3 45.3882 -0.368113 19.7404 
3431 5 43.5713 1.43866 19.7038 
3432 3 45.3972 1.46054 17.8659 
3478 2 41.7055 3.28662 19.7795 
3481 5 43.5361 3.32215 17.8741 
3482 4 45.3884 3.2908 19.7705 
4104 5 41.7217 1.47194 21.6355 
4105 4 43.5192 -0.392804 21.7113 
4108 5 45.3401 1.41544 21.6386 
4157 4 43.5483 3.32203 21.6464 
4102 3 41.6875 -0.388179 23.4803 
4106 4 45.3312 -0.431634 23.4881 
4107 1 43.5211 1.47825 23.4812 
4154 4 41.7023 3.33548 23.4527 
4158 3 45.3371 3.26967 23.4782 
4778 2 41.6714 -0.376859 27.1096 
4780 2 41.6782 1.4851 25.2937 
4781 5 43.5008 -0.405686 25.276 
4782 1 45.3262 -0.415996 27.053 
4783 1 43.4912 1.47831 27.0765 
4784 1 45.3355 1.42215 25.2659 
4830 1 41.6817 3.25316 27.1074 
4833 4 43.4932 3.23735 25.2161 
4834 5 45.3667 3.26998 27.0307 
5454 1 41.7163 -0.364741 30.7244 
5456 2 41.7236 1.48127 28.9028 
5457 2 43.4997 -0.426262 28.8739 
5458 5 45.3506 -0.423128 30.7752 
5459 2 43.4793 1.46768 30.7738 
5460 5 45.3161 1.46614 28.9099 
5506 4 41.6933 3.28883 30.7477 
5509 4 43.4873 3.30948 28.9531 
5510 3 45.3455 3.29934 30.7371 
6132 3 41.691 1.42604 32.5307 
6133 3 43.5258 -0.364799 32.546 
6136 4 45.385 1.53899 32.5174 
6185 4 43.5504 3.27794 32.5197 
6134 2 45.3738 -0.378337 34.3463 
6186 3 45.3588 3.30949 34.3888 
6130 2 41.7002 -0.316525 34.4177 
7537 1 43.4823 3.32518 39.784 
6135 5 43.5924 1.45976 34.3763 
6182 5 41.7003 3.27256 34.3744 
7488 3 45.3335 1.45541 39.7587 
6806 2 41.7465 -0.361459 37.9719 
6808 4 41.7122 1.48975 36.2148 
6809 3 43.5467 -0.345333 36.2399 
6810 1 45.3365 -0.334799 38.038 
6811 2 43.516 1.50598 38.0138 
6812 1 45.3593 1.45629 36.2589 
6858 4 41.6885 3.35075 38.0023 
6861 4 43.5694 3.28928 36.2376 
6862 4 45.3637 3.291 38.0531 
7484 4 41.7184 1.5326 39.8461 
7485 1 43.4692 -0.346293 39.7951 
7482 3 41.7495 -0.354215 41.6594 
7486 5 45.2852 -0.344438 41.5902 
7487 3 43.4372 1.4937 41.5899 
7534 4 41.6983 3.31506 41.594 
7538 5 45.3335 3.27594 41.5374 
8158 3 41.6755 -0.353875 45.2435 
8160 1 41.6994 1.45187 43.4228 
8161 2 43.4936 -0.398665 43.4923 
8162 2 45.384 -0.377352 45.3513 
8163 5 43.5059 1.5917 45.3168 
8164 5 45.3324 1.51218 43.4887 
8210 3 41.6246 3.31595 45.2521 
8213 3 43.4056 3.30948 43.3962 
8214 1 45.4442 3.32162 45.4054 
100 5 41.6639 5.07158 -0.325765 
103 2 43.5852 5.15552 1.53778 
104 2 45.3788 5.14415 -0.286198 
150 5 41.6536 7.02381 1.50037 
152 4 41.6971 8.86283 -0.373377 
153 2 43.5201 7.01837 -0.30466 
154 4 45.359 7.01642 1.52257 
155 1 43.5266 8.82842 1.50754 
156 5 45.3482 8.86434 -0.318633 
776 4 41.728 5.18108 3.30691 
780 4 45.3477 5.19377 3.30565 
828 4 41.6565 8.83223 3.28303 
829 1 43.5657 7.04222 3.29074 
832 2 45.3818 8.81899 3.28669 
206 3 45.3708 10.608 1.53647 
881 2 43.5324 10.6115 3.30782 
779 4 43.5365 5.20962 5.04262 
826 5 41.6901 7.0801 5.09744 
830 2 45.3549 7.02776 5.10928 
831 4 43.5777 8.80687 5.15063 
1452 5 41.7004 5.23958 6.96339 
1455 3 43.5341 5.24982 8.79405 
1456 5 45.3687 5.21388 6.97253 
1502 1 41.6511 7.02003 8.79214 
1504 4 41.63 8.80177 7.02947 
1505 4 43.54 7.06887 6.97135 
1506 4 45.3798 7.1039 8.7418 
1507 2 43.5049 8.8286 8.74894 
1508 3 45.3827 8.82327 6.94523 
878 5 41.677 10.5546 5.15926 
882 2 45.3606 10.6152 5.1321 
1554 1 41.6381 10.6021 8.76217 
1557 1 43.514 10.5497 6.96746 
1558 3 45.4064 10.498 8.76775 
2132 5 45.3619 5.18655 10.5894 
2180 2 41.6651 8.80826 10.6246 
2181 5 43.5254 7.05295 10.649 
2184 4 45.4339 8.80174 10.6241 
2128 5 41.6665 5.17538 10.6812 
2131 2 43.5242 5.14466 12.5664 
2910 1 45.3512 10.6109 16.2109 
2178 1 41.6987 6.98221 12.5598 
2909 2 43.5962 10.5386 14.2929 
2906 5 41.7549 10.575 16.1458 
2182 2 45.3907 6.9996 12.5253 
2183 3 43.52 8.77575 12.5135 
2234 2 45.3677 10.5232 12.4448 
2804 4 41.6713 5.14633 14.281 
2807 2 43.5723 5.14397 16.0302 
2808 4 45.4126 5.12756 14.3178 
2854 5 41.7205 6.9948 16.1026 
2856 1 41.7293 8.78379 14.2632 
2857 3 43.5632 7.00781 14.2655 
2858 2 45.3718 6.9223 16.0842 
2859 2 43.6217 8.7689 16.1806 
2860 1 45.3788 8.75665 14.3246 
2230 1 41.7517 10.5802 12.4696 
2233 2 43.502 10.5287 10.6318 
3480 2 41.6877 5.10978 17.8865 
3483 3 43.5793 5.07297 19.8413 
3484 1 45.3668 5.06509 17.9624 
3530 5 41.7181 6.91208 19.7838 
3532 4 41.6866 8.79932 18.0033 
3533 2 43.6329 6.88154 17.9643 
3534 1 45.3238 6.87564 19.8593 
3535 5 43.5911 8.82464 19.7492 
3536 4 45.3921 8.8307 17.9639 
4156 1 41.7158 5.07609 21.6645 
4160 3 45.346 5.03578 21.6343 
4208 5 41.7343 8.83563 21.6227 
4209 3 43.5696 6.86369 21.643 
4212 3 45.301 8.80019 21.5922 
4159 3 43.5555 5.04395 23.4059 
4206 2 41.7169 6.8962 23.4146 
4210 1 45.3364 6.90949 23.3258 
4211 3 43.5967 8.80574 23.3732 
4832 2 41.6706 5.08687 25.2273 
4835 5 43.4798 5.09085 27.0686 
4836 2 45.3725 5.07707 25.1884 
4882 3 41.6317 6.96657 27.0192 
4884 1 41.6809 8.77711 25.2376 
4885 5 43.5718 6.96203 25.1897 
4886 4 45.4129 6.94423 27.1232 
4887 5 43.5614 8.80477 27.0665 
4888 1 45.3724 8.83636 25.19 
4262 3 45.373 10.6632 23.3232 
4937 5 43.4924 10.6407 25.1634 
4938 2 45.3843 10.6239 27.1107 
5508 3 41.6778 5.04128 28.9451 
5511 1 43.5365 5.03408 30.7491 
5512 1 45.3939 5.05539 28.9218 
5558 2 41.7411 6.9179 30.7607 
5560 5 41.6836 8.85161 28.9195 
5561 5 43.518 6.91406 28.9261 
5562 5 45.3437 6.91425 30.7775 
5563 1 43.5276 8.83054 30.776 
5564 3 45.3655 8.80167 28.9543 
6184 2 41.7235 5.07459 32.528 
6188 1 45.3111 5.02812 32.5796 
6236 2 41.731 8.795 32.5877 
6237 4 43.5045 6.90906 32.5771 
6240 2 45.2933 8.80594 32.5351 
5614 1 45.3123 10.6049 30.7228 
6289 1 43.4729 10.6092 32.5671 
6187 2 43.5362 5.09026 34.3991 
6239 3 43.5304 8.72617 34.341 
6290 2 45.2853 10.5744 34.3525 
6966 3 45.3656 10.6144 38.049 
6234 4 41.7286 6.8843 34.409 
6238 2 45.2949 6.90046 34.383 
6965 5 43.5267 10.6219 36.2251 
6860 4 41.7041 5.10906 36.2185 
6863 2 43.5577 5.09989 38.0098 
6864 2 45.3742 5.11467 36.2084 
6910 3 41.7204 6.84684 38.004 
6912 5 41.7219 8.73211 36.1885 
6913 3 43.5309 6.9142 36.231 
6914 1 45.3867 6.95939 38.0159 
6915 3 43.5668 8.72572 38.0264 
6916 4 45.3017 8.70283 36.2419 
7536 3 41.6711 5.09685 39.8414 
7540 1 45.4212 5.13992 39.8132 
7588 5 41.6959 8.74798 39.88 
7589 5 43.5581 6.91812 39.8706 
7592 4 45.3891 8.7995 39.8391 
7539 1 43.4717 5.09496 41.6106 
7586 1 41.6382 6.92946 41.6873 
7590 4 45.4253 7.00003 41.6083 
7591 1 43.5857 8.8689 41.687 
8212 4 41.6572 5.12949 43.414 
8215 5 43.5214 5.03128 45.3236 
8216 5 45.3582 5.09675 43.4462 
8262 5 41.6945 7.00408 45.2745 
8264 3 41.7178 8.87513 43.4064 
8265 5 43.5311 7.01853 43.3927 
8266 5 45.3637 7.01107 45.3487 
8267 1 43.4999 8.90819 45.2718 
8268 4 45.3894 8.88089 43.4563 
8317 1 43.5515 10.6369 43.476 
8318 3 45.3827 10.6145 45.2615 
202 5 41.6904 10.6668 1.47187 
204 1 41.7087 12.4387 -0.407378 
205 4 43.4959 10.631 -0.365625 
936 3 45.342 16.1057 3.28642 
207 4 43.5248 12.4373 1.49029 
208 5 45.3565 12.3984 -0.311112 
254 2 41.7081 14.1776 1.45859 
256 3 41.7608 16.0282 -0.337097 
257 4 43.4853 14.2217 -0.346284 
258 2 45.3352 14.2715 1.53402 
259 2 43.5153 16.0571 1.50177 
260 4 45.3122 16.0481 -0.281574 
880 4 41.682 12.4866 3.30365 
933 4 43.4733 14.2468 3.28975 
884 2 45.3423 12.396 3.28038 
932 1 41.6814 15.9954 3.30149 
1612 5 45.3192 16.0994 6.95035 
1611 5 43.4701 16.0892 8.82604 
883 2 43.4518 12.4301 5.12991 
930 1 41.7025 14.2856 5.13034 
934 5 45.3384 14.2214 5.05214 
935 1 43.5081 16.0465 5.07442 
1610 4 45.3594 14.306 8.8523 
1556 4 41.6819 12.4315 6.96813 
1609 1 43.4629 14.2521 6.92773 
1608 3 41.7115 16.0454 6.9118 
1559 5 43.4843 12.3984 8.79411 
1560 5 45.3572 12.3995 6.98144 
1606 2 41.6787 14.237 8.78702 
2236 5 45.3822 12.403 10.5874 
2964 1 45.4075 16.1062 14.3444 
2232 1 41.7119 12.4022 10.6347 
2963 3 43.5933 16.0622 16.1253 
2962 4 45.4037 14.3315 16.1754 
2235 2 43.5073 12.4327 12.4179 
2912 5 45.3196 12.4597 14.3453 
2282 4 41.7665 14.3274 12.4758 
2284 3 41.7055 16.0735 10.6771 
2285 1 43.4833 14.2839 10.6511 
2286 5 45.3718 14.3197 12.4549 
2287 4 43.5589 16.0777 12.471 
2288 3 45.401 16.0857 10.6444 
2961 1 43.5685 14.3619 14.3466 
2908 5 41.795 12.4861 14.3257 
2960 3 41.7486 16.0275 14.3639 
2958 1 41.7822 14.2978 16.1627 
2911 2 43.597 12.4906 16.2233 
3582 3 41.7231 10.6992 19.7652 
3584 4 41.7555 12.4547 17.9415 
3585 3 43.5866 10.6521 17.9767 
3586 4 45.3908 10.6754 19.775 
3587 2 43.5897 12.4356 19.7529 
3588 4 45.3923 12.4873 17.974 
3634 5 41.7542 14.2394 19.7792 
3636 1 41.7921 16.0953 17.8775 
3637 1 43.5943 14.3138 17.9493 
3638 3 45.4007 14.2672 19.7337 
3639 1 43.5781 16.0811 19.7757 
3640 2 45.4256 16.0816 17.98 
4260 3 41.6969 12.3961 21.6021 
4261 4 43.5618 10.695 21.6223 
4264 2 45.4051 12.491 21.5807 
4312 3 41.7693 16.1224 21.5796 
4313 1 43.5728 14.2496 21.5516 
4316 2 45.4082 16.1065 21.4968 
4258 1 41.6774 10.6899 23.4014 
4992 1 45.3621 16.0398 25.2543 
4263 3 43.5163 12.5139 23.3514 
4310 4 41.7214 14.2003 23.3469 
4314 2 45.4122 14.274 23.3865 
4315 5 43.5779 16.0689 23.384 
4934 1 41.6707 10.6357 27.0589 
4936 1 41.6904 12.5138 25.1922 
4991 1 43.5977 16.0598 27.053 
4990 4 45.3763 14.2749 27.0557 
4939 2 43.4986 12.4211 27.0729 
4940 5 45.3841 12.46 25.1885 
4986 1 41.6836 14.2253 27.0699 
4988 5 41.7262 16.0541 25.2795 
4989 3 43.5378 14.2234 25.2706 
5610 4 41.7184 10.6254 30.7677 
5612 1 41.6883 12.3963 28.9239 
5613 2 43.563 10.6694 28.9451 
6344 3 45.3775 16.1451 32.5871 
5615 4 43.4874 12.3989 30.7672 
5616 3 45.4071 12.4148 28.9153 
5662 3 41.7081 14.2075 30.7426 
5664 5 41.6934 16.0623 28.9257 
5665 5 43.5533 14.2162 28.8986 
5666 5 45.3924 14.2856 30.7564 
5667 4 43.5965 16.139 30.7631 
5668 1 45.3702 16.1195 28.8704 
6288 4 41.7347 12.4561 32.569 
6341 4 43.5011 14.2742 32.5549 
6292 5 45.321 12.4198 32.6092 
6340 5 41.6741 16.0696 32.5365 
6286 1 41.7163 10.6532 34.3639 
6291 1 43.4295 12.4857 34.3535 
6342 1 45.3321 14.3301 34.3276 
6343 4 43.5462 16.0629 34.3363 
7644 1 45.3472 12.4424 39.8652 
7696 4 45.363 16.115 39.9004 
7641 5 43.535 10.6418 39.8165 
6338 3 41.6749 14.242 34.3409 
7640 4 41.6971 12.4878 39.8409 
7020 3 45.354 16.0632 36.1469 
6962 3 41.6656 10.6934 38.0048 
6964 1 41.6901 12.4745 36.1935 
7693 4 43.5177 14.2518 39.8571 
7692 4 41.7098 16.0925 39.8637 
6967 3 43.4716 12.5031 38.0401 
6968 5 45.3349 12.52 36.1462 
7014 3 41.7279 14.2797 38.0704 
7016 4 41.7022 16.0765 36.1277 
7017 2 43.449 14.3195 36.1719 
7018 5 45.3305 14.3344 38.0581 
7019 1 43.4699 16.0762 38.0672 
7638 4 41.7347 10.6893 41.727 
7642 3 45.3773 10.6471 41.6692 
7643 1 43.5468 12.4183 41.6792 
7690 5 41.678 14.2735 41.6681 
7694 2 45.3643 14.2219 41.6537 
7695 2 43.5726 16.0917 41.6319 
8314 4 41.715 10.6478 45.2891 
8316 4 41.7045 12.3935 43.5258 
8372 1 45.4151 16.0758 43.471 
8371 1 43.4647 16.0678 45.3829 
8319 1 43.5212 12.3679 45.3093 
8320 1 45.348 12.3793 43.4631 
8366 1 41.7076 14.2054 45.3448 
8368 3 41.6658 16.1141 43.5164 
8369 5 43.5204 14.2634 43.5131 
8370 5 45.3613 14.2915 45.3486 
306 4 41.732 17.8478 1.534 
308 1 41.7437 19.7294 -0.337977 
309 3 43.4959 17.8626 -0.308863 
310 4 45.3744 17.8714 1.48327 
311 5 43.5697 19.7023 1.49332 
312 1 45.4276 19.7447 -0.322827 
358 5 41.7543 21.6417 1.53763 
361 1 43.6003 21.5924 -0.359146 
362 5 45.4158 21.6108 1.54135 
984 4 41.7543 19.7237 3.3159 
985 4 43.55 17.8405 3.29897 
988 2 45.3932 19.7265 3.37253 
1037 3 43.5842 21.6426 3.40357 
982 5 41.6852 17.8465 5.07723 
986 1 45.3029 17.8895 5.0753 
987 1 43.5366 19.7309 5.05095 
1034 2 41.6752 21.6407 5.021 
1038 3 45.4234 21.6181 5.06687 
1658 1 41.682 17.9059 8.79133 
1660 5 41.6615 19.7649 6.96863 
1661 3 43.4853 17.9065 6.89978 
1662 5 45.4129 17.9473 8.84275 
1663 5 43.5202 19.7783 8.8446 
1664 5 45.4069 19.7315 6.87517 
1710 3 41.651 21.5971 8.84743 
1713 5 43.5425 21.6122 6.87239 
1714 4 45.4321 21.5323 8.84203 
2336 2 41.6834 19.8305 10.6539 
2334 5 41.7161 17.909 12.5454 
3066 3 45.3944 21.6135 16.1297 
2337 2 43.5394 17.9222 10.7145 
2338 4 45.4109 17.8972 12.423 
2339 4 43.5637 19.8122 12.4508 
2340 3 45.3835 19.7903 10.6585 
2386 3 41.7246 21.5953 12.5111 
2389 1 43.5093 21.6045 10.6636 
2390 2 45.3487 21.5938 12.423 
3010 4 41.7399 17.8888 16.0335 
3012 3 41.748 19.7967 14.3124 
3013 5 43.6341 17.9328 14.3258 
3014 1 45.4433 17.9257 16.1594 
3015 4 43.6408 19.8201 16.1108 
3016 2 45.3916 19.8261 14.2887 
3062 5 41.7036 21.6508 16.0919 
3065 1 43.5165 21.5846 14.2662 
3686 4 41.7963 17.8936 19.7916 
3688 5 41.7485 19.7745 17.8995 
3689 5 43.6111 17.9273 17.928 
3690 3 45.4324 17.9637 19.7553 
3691 4 43.6182 19.7968 19.7687 
3692 3 45.4223 19.8316 17.9722 
3738 5 41.7234 21.6543 19.802 
3741 3 43.6146 21.6207 17.9282 
3742 1 45.4164 21.5981 19.8029 
4364 3 41.807 19.7161 21.5564 
4365 3 43.5858 17.9329 21.5207 
4368 2 45.3663 19.7543 21.5733 
4417 4 43.6137 21.6063 21.6037 
4362 3 41.7926 17.9637 23.3785 
4366 3 45.3758 17.8908 23.3699 
4367 3 43.574 19.6857 23.3688 
4414 5 41.7799 21.584 23.3737 
4418 2 45.3643 21.6683 23.3902 
5038 5 41.7256 17.9616 27.1024 
5040 3 41.8324 19.7052 25.2319 
5041 3 43.5946 17.9113 25.2337 
5042 2 45.3263 17.8971 27.1073 
5043 4 43.5632 19.7539 27.146 
5044 5 45.3102 19.793 25.2621 
5090 5 41.7541 21.569 27.0701 
5093 2 43.5825 21.6571 25.2402 
5094 2 45.4362 21.6441 27.0818 
5714 5 41.6759 17.9755 30.752 
5716 4 41.6643 19.7814 28.8985 
5717 1 43.5894 17.8985 28.9111 
5718 3 45.3781 17.8824 30.6972 
5719 5 43.5628 19.7897 30.6895 
5720 2 45.4217 19.761 28.8872 
5766 2 41.707 21.5875 30.7085 
5769 2 43.6372 21.6392 28.8848 
5770 3 45.4016 21.6844 30.696 
6392 3 41.7536 19.8236 32.5884 
6393 3 43.5785 17.9146 32.6011 
6396 5 45.3852 19.746 32.5417 
6445 3 43.5747 21.6359 32.5349 
6390 2 41.6765 17.9708 34.289 
6394 4 45.412 17.9041 34.3744 
7797 3 43.5781 21.6378 39.9514 
7748 2 45.3509 19.7308 39.9131 
6395 3 43.5328 19.825 34.3299 
6442 1 41.7263 21.5972 34.3564 
6446 4 45.3541 21.6087 34.3461 
7066 5 41.7212 17.9479 38.0428 
7068 4 41.7063 19.8197 36.1245 
7069 5 43.5242 17.9455 36.1112 
7070 5 45.3337 17.8893 38.0246 
7071 4 43.547 19.7886 38.0214 
7072 3 45.3866 19.7908 36.1146 
7118 5 41.6845 21.5766 38.0258 
7121 3 43.5279 21.5333 36.1239 
7122 5 45.3853 21.5467 38.042 
7744 5 41.7076 19.7433 39.949 
7745 1 43.5474 17.8955 39.9172 
7742 4 41.6418 17.822 41.6421 
7746 3 45.4213 17.8988 41.6812 
7747 4 43.6402 19.7379 41.6857 
7794 5 41.6808 21.666 41.7201 
7798 3 45.3684 21.6177 41.7111 
8418 3 41.7529 17.8816 45.3785 
8420 5 41.6767 19.6968 43.4484 
8421 5 43.5509 17.8699 43.471 
8422 5 45.3789 17.8503 45.378 
8423 2 43.5904 19.7348 45.3961 
8424 1 45.4026 19.7598 43.4925 
8470 5 41.7097 21.5976 45.3377 
8473 2 43.6037 21.59 43.5184 
8474 3 45.3756 21.585 45.3272 
360 5 41.7629 23.458 -0.321829 
363 3 43.5816 23.5088 1.61456 
364 5 45.3711 23.4663 -0.349211 
410 1 41.7102 25.2883 1.54778 
